"STATUS_ID","SEGMENT_ID","VELOCITY","RECORDED_AT"
"4253","47391",27,2020-08-02 23:59:28.000
"4254","47392",14,2020-08-02 23:59:28.000
"4255","63342",32,2020-08-02 23:59:28.000
"4256","40494",3,2020-08-02 23:59:28.000
"4257","40493",12,2020-08-02 23:59:28.000
"4258","40492",38,2020-08-02 23:59:28.000
"4259","47393",6,2020-08-02 23:59:28.000
"4260","21677",29,2020-08-02 23:59:28.000
"4261","36712",25,2020-08-02 23:59:28.000
"4262","4926",5,2020-08-02 23:59:28.000
"4263","2068",33,2020-08-02 23:59:28.000
"4264","63343",3,2020-08-02 23:59:28.000
"4265","4927",27,2020-08-02 23:59:28.000
"4266","2067",10,2020-08-02 23:59:28.000
"4267","21676",26,2020-08-02 23:59:28.000
"4268","6680",26,2020-08-02 23:59:28.000
"4269","63361",17,2020-08-02 23:59:28.000
"4270","6681",21,2020-08-02 23:59:28.000
"4271","21675",17,2020-08-02 23:59:28.000
"4272","40538",10,2020-08-02 23:59:28.000
"4273","63344",12,2020-08-02 23:59:28.000
"4274","15411",30,2020-08-02 23:59:28.000
"4275","63362",21,2020-08-02 23:59:28.000
"4276","4928",13,2020-08-02 23:59:28.000
"4277","47394",32,2020-08-02 23:59:28.000
"4278","57781",6,2020-08-02 23:59:28.000
"4279","57776",21,2020-08-02 23:59:28.000
"4280","4929",31,2020-08-02 23:59:28.000
"4281","15412",8,2020-08-02 23:59:28.000
"4282","47396",11,2020-08-02 23:59:28.000
"4283","6678",3,2020-08-02 23:59:28.000
"4284","57782",34,2020-08-02 23:59:28.000
"4285","57775",0,2020-08-02 23:59:28.000
"4286","40491",22,2020-08-02 23:59:28.000
"4287","2070",20,2020-08-02 23:59:28.000
"4288","47395",28,2020-08-02 23:59:28.000
"4289","2069",12,2020-08-02 23:59:28.000
"4290","63379",28,2020-08-02 23:59:28.000
"4291","21674",35,2020-08-02 23:59:28.000
"4292","6679",6,2020-08-02 23:59:28.000
"4293","6676",5,2020-08-02 23:59:28.000
"4294","36711",6,2020-08-02 23:59:28.000
"4295","47397",18,2020-08-02 23:59:28.000
"4296","40502",10,2020-08-02 23:59:28.000
"4297","57774",9,2020-08-02 23:59:28.000
"4298","63363",33,2020-08-02 23:59:28.000
"4299","21690",8,2020-08-02 23:59:28.000
"4300","6677",35,2020-08-02 23:59:28.000
"4301","58236",26,2020-08-02 23:59:28.000
"4302","57773",25,2020-08-02 23:59:28.000
"4303","40503",33,2020-08-02 23:59:28.000
"4304","8871",28,2020-08-02 23:59:28.000
"4146","36727",4,2020-08-02 23:59:28.000
"4147","58218",5,2020-08-02 23:59:28.000
"4148","6694",20,2020-08-02 23:59:28.000
"4149","6695",18,2020-08-02 23:59:28.000
"4150","63372",16,2020-08-02 23:59:28.000
"4151","63373",6,2020-08-02 23:59:28.000
"4152","63371",29,2020-08-02 23:59:28.000
"4153","63374",24,2020-08-02 23:59:28.000
"4154","63370",13,2020-08-02 23:59:28.000
"4155","63375",39,2020-08-02 23:59:28.000
"4156","58217",32,2020-08-02 23:59:28.000
"4157","63338",37,2020-08-02 23:59:28.000
"4158","36728",24,2020-08-02 23:59:28.000
"4159","6692",24,2020-08-02 23:59:28.000
"4160","63349",3,2020-08-02 23:59:28.000
"4161","63348",26,2020-08-02 23:59:28.000
"4162","63350",34,2020-08-02 23:59:28.000
"4163","63347",24,2020-08-02 23:59:28.000
"4164","63351",21,2020-08-02 23:59:28.000
"4165","63339",7,2020-08-02 23:59:28.000
"4166","63369",14,2020-08-02 23:59:28.000
"4167","6693",7,2020-08-02 23:59:28.000
"4168","63352",33,2020-08-02 23:59:28.000
"4169","62970",25,2020-08-02 23:59:28.000
"4170","63346",26,2020-08-02 23:59:28.000
"4172","63368",33,2020-08-02 23:59:28.000
"4173","63353",10,2020-08-02 23:59:28.000
"4174","62969",21,2020-08-02 23:59:28.000
"4175","62968",3,2020-08-02 23:59:28.000
"4177","36729",28,2020-08-02 23:59:28.000
"4178","63354",4,2020-08-02 23:59:28.000
"4179","62967",26,2020-08-02 23:59:28.000
"4180","63367",2,2020-08-02 23:59:28.000
"4181","6690",19,2020-08-02 23:59:28.000
"4183","63355",21,2020-08-02 23:59:28.000
"4184","4915",24,2020-08-02 23:59:28.000
"4185","6691",11,2020-08-02 23:59:28.000
"4186","63356",4,2020-08-02 23:59:28.000
"4187","63366",30,2020-08-02 23:59:28.000
"4189","6688",4,2020-08-02 23:59:28.000
"4190","6689",17,2020-08-02 23:59:28.000
"4191","63340",9,2020-08-02 23:59:28.000
"4192","63357",26,2020-08-02 23:59:28.000
"4193","58215",7,2020-08-02 23:59:28.000
"4195","63341",24,2020-08-02 23:59:28.000
"4196","6686",32,2020-08-02 23:59:28.000
"4197","4917",2,2020-08-02 23:59:28.000
"4198","6687",5,2020-08-02 23:59:28.000
"4199","36715",10,2020-08-02 23:59:28.000
"4201","4918",4,2020-08-02 23:59:28.000
"4202","4919",2,2020-08-02 23:59:28.000
"4203","4920",40,2020-08-02 23:59:28.000
"4204","21680",9,2020-08-02 23:59:28.000
"4206","21682",36,2020-08-02 23:59:28.000
"4207","21683",6,2020-08-02 23:59:28.000
"4208","4921",3,2020-08-02 23:59:28.000
"4209","21684",20,2020-08-02 23:59:28.000
"4210","63381",28,2020-08-02 23:59:28.000
"6592","58438",26,2020-08-02 23:59:31.000
"6593","11203",27,2020-08-02 23:59:31.000
"6594","62664",4,2020-08-02 23:59:31.000
"6595","83608",33,2020-08-02 23:59:31.000
"6596","29149",27,2020-08-02 23:59:31.000
"6597","71",6,2020-08-02 23:59:31.000
"6598","83607",27,2020-08-02 23:59:31.000
"6599","29211",20,2020-08-02 23:59:31.000
"6600","52035",33,2020-08-02 23:59:31.000
"6601","63050",39,2020-08-02 23:59:31.000
"6602","33979",39,2020-08-02 23:59:31.000
"6603","21391",7,2020-08-02 23:59:31.000
"6604","70430",17,2020-08-02 23:59:31.000
"6605","15479",40,2020-08-02 23:59:31.000
"6606","62700",37,2020-08-02 23:59:31.000
"6607","11202",26,2020-08-02 23:59:31.000
"6608","29210",14,2020-08-02 23:59:31.000
"6609","49896",14,2020-08-02 23:59:31.000
"6610","29209",8,2020-08-02 23:59:31.000
"6611","49897",24,2020-08-02 23:59:31.000
"6612","41648",3,2020-08-02 23:59:31.000
"6613","62669",3,2020-08-02 23:59:31.000
"6614","62671",14,2020-08-02 23:59:31.000
"6615","22390",25,2020-08-02 23:59:31.000
"6616","15480",33,2020-08-02 23:59:31.000
"6617","62673",18,2020-08-02 23:59:31.000
"6618","29150",28,2020-08-02 23:59:31.000
"6619","62667",27,2020-08-02 23:59:31.000
"6620","62701",29,2020-08-02 23:59:31.000
"6621","29495",20,2020-08-02 23:59:31.000
"6622","21399",7,2020-08-02 23:59:31.000
"6623","29208",3,2020-08-02 23:59:31.000
"6624","29207",22,2020-08-02 23:59:31.000
"6625","22389",32,2020-08-02 23:59:31.000
"6626","21392",14,2020-08-02 23:59:31.000
"6627","11373",23,2020-08-02 23:59:31.000
"6628","63611",13,2020-08-02 23:59:31.000
"6629","41388",36,2020-08-02 23:59:31.000
"6630","58439",33,2020-08-02 23:59:31.000
"6631","63481",16,2020-08-02 23:59:31.000
"6632","11201",6,2020-08-02 23:59:31.000
"6633","63452",20,2020-08-02 23:59:31.000
"6634","29151",30,2020-08-02 23:59:31.000
"6635","70",31,2020-08-02 23:59:31.000
"6636","41552",4,2020-08-02 23:59:31.000
"6637","70432",3,2020-08-02 23:59:31.000
"6638","439",23,2020-08-02 23:59:31.000
"6639","11397",17,2020-08-02 23:59:31.000
"6640","21398",8,2020-08-02 23:59:31.000
"6641","22388",22,2020-08-02 23:59:31.000
"6642","68182",35,2020-08-02 23:59:31.000
"6643","29206",26,2020-08-02 23:59:31.000
"6644","41551",36,2020-08-02 23:59:31.000
"6645","438",39,2020-08-02 23:59:31.000
"6646","21393",6,2020-08-02 23:59:31.000
"6647","11374",24,2020-08-02 23:59:31.000
"6648","29205",16,2020-08-02 23:59:31.000
"6649","62665",1,2020-08-02 23:59:31.000
"6650","29204",17,2020-08-02 23:59:31.000
"6651","58440",11,2020-08-02 23:59:31.000
"6652","22387",19,2020-08-02 23:59:31.000
"6653","59187",1,2020-08-02 23:59:31.000
"6654","63049",7,2020-08-02 23:59:31.000
"6655","11377",22,2020-08-02 23:59:31.000
"6656","70429",20,2020-08-02 23:59:31.000
"6657","11398",35,2020-08-02 23:59:31.000
"6658","21397",10,2020-08-02 23:59:31.000
"6659","51659",21,2020-08-02 23:59:31.000
"6660","49898",30,2020-08-02 23:59:31.000
"6661","41939",15,2020-08-02 23:59:31.000
"6662","21394",14,2020-08-02 23:59:31.000
"6663","79101",25,2020-08-02 23:59:31.000
"6664","79100",24,2020-08-02 23:59:31.000
"6665","41387",39,2020-08-02 23:59:31.000
"6666","70457",0,2020-08-02 23:59:31.000
"6667","29174",3,2020-08-02 23:59:31.000
"6668","62732",34,2020-08-02 23:59:31.000
"6669","29173",16,2020-08-02 23:59:31.000
"6670","11403",17,2020-08-02 23:59:31.000
"6671","21396",18,2020-08-02 23:59:31.000
"6672","21395",30,2020-08-02 23:59:31.000
"6673","63047",8,2020-08-02 23:59:31.000
"6674","21673",37,2020-08-02 23:59:31.000
"6675","7033",38,2020-08-02 23:59:31.000
"6676","58441",20,2020-08-02 23:59:31.000
"6677","7031",31,2020-08-02 23:59:31.000
"6678","41649",5,2020-08-02 23:59:31.000
"6679","11378",5,2020-08-02 23:59:31.000
"6680","63048",39,2020-08-02 23:59:31.000
"6681","63045",15,2020-08-02 23:59:31.000
"6682","41650",32,2020-08-02 23:59:31.000
"6683","33978",7,2020-08-02 23:59:31.000
"6684","7032",29,2020-08-02 23:59:31.000
"6527","63259",2,2020-08-02 23:59:31.000
"6528","63269",23,2020-08-02 23:59:31.000
"6529","68291",4,2020-08-02 23:59:31.000
"6530","63606",28,2020-08-02 23:59:31.000
"6531","63610",11,2020-08-02 23:59:31.000
"6532","59154",17,2020-08-02 23:59:31.000
"6533","11382",25,2020-08-02 23:59:31.000
"6534","7036",30,2020-08-02 23:59:31.000
"6535","11392",15,2020-08-02 23:59:31.000
"6536","59185",21,2020-08-02 23:59:31.000
"6537","41646",2,2020-08-02 23:59:31.000
"6538","29506",9,2020-08-02 23:59:31.000
"6539","21379",7,2020-08-02 23:59:31.000
"6540","11393",6,2020-08-02 23:59:31.000
"6541","21388",39,2020-08-02 23:59:31.000
"6542","63055",24,2020-08-02 23:59:31.000
"6543","63132",38,2020-08-02 23:59:31.000
"6544","62869",16,2020-08-02 23:59:31.000
"6545","63258",12,2020-08-02 23:59:31.000
"6546","5634",24,2020-08-02 23:59:31.000
"6547","11379",28,2020-08-02 23:59:31.000
"6548","51660",20,2020-08-02 23:59:31.000
"6549","5633",26,2020-08-02 23:59:31.000
"6550","21378",35,2020-08-02 23:59:31.000
"6551","11394",17,2020-08-02 23:59:31.000
"6552","63054",38,2020-08-02 23:59:31.000
"6553","82430",22,2020-08-02 23:59:31.000
"6555","15477",16,2020-08-02 23:59:31.000
"6556","62870",33,2020-08-02 23:59:31.000
"6557","11380",12,2020-08-02 23:59:31.000
"6558","7035",28,2020-08-02 23:59:31.000
"6559","63053",33,2020-08-02 23:59:31.000
"6561","41647",2,2020-08-02 23:59:31.000
"6562","63142",12,2020-08-02 23:59:31.000
"6563","15478",34,2020-08-02 23:59:31.000
"6564","58435",36,2020-08-02 23:59:31.000
"6565","11369",12,2020-08-02 23:59:31.000
"6567","63052",21,2020-08-02 23:59:31.000
"6568","68290",15,2020-08-02 23:59:31.000
"6569","2989",31,2020-08-02 23:59:31.000
"6570","7034",28,2020-08-02 23:59:31.000
"6571","11371",40,2020-08-02 23:59:31.000
"6573","58436",5,2020-08-02 23:59:31.000
"6574","21390",32,2020-08-02 23:59:31.000
"6575","70431",39,2020-08-02 23:59:31.000
"6576","59186",26,2020-08-02 23:59:31.000
"6577","11370",9,2020-08-02 23:59:31.000
"6579","68289",5,2020-08-02 23:59:31.000
"6580","58437",28,2020-08-02 23:59:31.000
"6581","11396",21,2020-08-02 23:59:31.000
"6582","22392",16,2020-08-02 23:59:31.000
"6584","63051",11,2020-08-02 23:59:31.000
"6585","62670",19,2020-08-02 23:59:31.000
"6586","62668",5,2020-08-02 23:59:31.000
"6587","33980",30,2020-08-02 23:59:31.000
"6588","62672",15,2020-08-02 23:59:31.000
"6590","22391",21,2020-08-02 23:59:31.000
"6591","21400",18,2020-08-02 23:59:31.000
"8878","4830",32,2020-08-03 00:02:29.000
"8879","59388",35,2020-08-03 00:02:29.000
"8880","41596",20,2020-08-03 00:02:29.000
"8881","61626",30,2020-08-03 00:02:29.000
"8882","63109",21,2020-08-03 00:02:29.000
"8883","4461",30,2020-08-03 00:02:29.000
"8884","41938",15,2020-08-03 00:02:29.000
"8885","29385",31,2020-08-03 00:02:29.000
"8886","58374",2,2020-08-03 00:02:29.000
"8887","2856",12,2020-08-03 00:02:29.000
"8888","41595",16,2020-08-03 00:02:29.000
"8889","22868",19,2020-08-03 00:02:29.000
"8890","26656",22,2020-08-03 00:02:29.000
"8891","55872",27,2020-08-03 00:02:29.000
"8892","5584",29,2020-08-03 00:02:29.000
"8893","4460",9,2020-08-03 00:02:29.000
"8894","56811",18,2020-08-03 00:02:29.000
"8895","55873",13,2020-08-03 00:02:29.000
"8896","15782",2,2020-08-03 00:02:29.000
"8897","5583",39,2020-08-03 00:02:29.000
"8898","41868",1,2020-08-03 00:02:29.000
"8899","36697",27,2020-08-03 00:02:29.000
"8900","36657",35,2020-08-03 00:02:29.000
"8901","63445",26,2020-08-03 00:02:29.000
"8902","5586",25,2020-08-03 00:02:29.000
"8903","36698",32,2020-08-03 00:02:29.000
"8904","56812",12,2020-08-03 00:02:29.000
"8905","26653",2,2020-08-03 00:02:29.000
"8906","15781",27,2020-08-03 00:02:29.000
"8907","5588",32,2020-08-03 00:02:29.000
"8908","5585",38,2020-08-03 00:02:29.000
"8909","59389",7,2020-08-03 00:02:29.000
"8910","5587",11,2020-08-03 00:02:29.000
"8911","15780",30,2020-08-03 00:02:29.000
"8912","26654",26,2020-08-03 00:02:29.000
"8913","55874",6,2020-08-03 00:02:29.000
"8914","36745",11,2020-08-03 00:02:29.000
"8915","59390",4,2020-08-03 00:02:29.000
"8916","58200",36,2020-08-03 00:02:29.000
"8917","15779",9,2020-08-03 00:02:29.000
"8918","45720",36,2020-08-03 00:02:29.000
"8919","26651",24,2020-08-03 00:02:29.000
"8920","55875",29,2020-08-03 00:02:29.000
"8921","15447",15,2020-08-03 00:02:29.000
"8922","15448",14,2020-08-03 00:02:29.000
"8923","26649",23,2020-08-03 00:02:29.000
"8924","26652",26,2020-08-03 00:02:29.000
"8925","4829",26,2020-08-03 00:02:29.000
"8926","29388",39,2020-08-03 00:02:29.000
"8927","36695",30,2020-08-03 00:02:29.000
"8928","15449",23,2020-08-03 00:02:29.000
"8929","29390",39,2020-08-03 00:02:29.000
"8930","15778",25,2020-08-03 00:02:29.000
"8931","26650",30,2020-08-03 00:02:29.000
"8932","15450",11,2020-08-03 00:02:29.000
"8933","45719",5,2020-08-03 00:02:29.000
"8934","29387",22,2020-08-03 00:02:29.000
"8935","36696",9,2020-08-03 00:02:29.000
"8936","63123",11,2020-08-03 00:02:29.000
"8937","4828",24,2020-08-03 00:02:29.000
"8938","36693",3,2020-08-03 00:02:29.000
"8939","29389",6,2020-08-03 00:02:29.000
"8940","15777",31,2020-08-03 00:02:29.000
"8941","4459",15,2020-08-03 00:02:29.000
"8942","63444",35,2020-08-03 00:02:29.000
"8943","59391",30,2020-08-03 00:02:29.000
"8944","36694",9,2020-08-03 00:02:29.000
"8945","4458",28,2020-08-03 00:02:29.000
"8946","63574",11,2020-08-03 00:02:29.000
"8947","2857",28,2020-08-03 00:02:29.000
"8948","58375",3,2020-08-03 00:02:29.000
"8949","15776",1,2020-08-03 00:02:29.000
"8950","59392",28,2020-08-03 00:02:29.000
"8951","41594",13,2020-08-03 00:02:29.000
"8952","63576",18,2020-08-03 00:02:29.000
"8953","63573",29,2020-08-03 00:02:29.000
"8954","4827",26,2020-08-03 00:02:29.000
"8955","58376",10,2020-08-03 00:02:29.000
"8956","33823",9,2020-08-03 00:02:29.000
"8957","33822",18,2020-08-03 00:02:29.000
"8958","63335",24,2020-08-03 00:02:29.000
"8959","41593",12,2020-08-03 00:02:29.000
"8960","33821",29,2020-08-03 00:02:29.000
"8961","15775",26,2020-08-03 00:02:29.000
"8962","63333",37,2020-08-03 00:02:29.000
"8963","29392",16,2020-08-03 00:02:29.000
"8964","63575",7,2020-08-03 00:02:29.000
"8965","55876",10,2020-08-03 00:02:29.000
"8966","61627",17,2020-08-03 00:02:29.000
"8967","5590",19,2020-08-03 00:02:29.000
"8968","45718",14,2020-08-03 00:02:29.000
"8969","29474",27,2020-08-03 00:02:29.000
"8970","59181",21,2020-08-03 00:02:29.000
"8812","15440",27,2020-08-03 00:02:29.000
"8813","5580",6,2020-08-03 00:02:29.000
"8814","41874",12,2020-08-03 00:02:29.000
"8815","81738",30,2020-08-03 00:02:29.000
"8816","2855",37,2020-08-03 00:02:29.000
"8817","61624",36,2020-08-03 00:02:29.000
"8818","15441",32,2020-08-03 00:02:29.000
"8819","5579",34,2020-08-03 00:02:29.000
"8820","58371",24,2020-08-03 00:02:29.000
"8821","22875",26,2020-08-03 00:02:29.000
"8822","2870",0,2020-08-03 00:02:29.000
"8823","15442",13,2020-08-03 00:02:29.000
"8824","15443",21,2020-08-03 00:02:29.000
"8825","58372",24,2020-08-03 00:02:29.000
"8826","41866",20,2020-08-03 00:02:29.000
"8827","15444",22,2020-08-03 00:02:29.000
"8828","7126",12,2020-08-03 00:02:29.000
"8829","4964",25,2020-08-03 00:02:29.000
"8830","41598",8,2020-08-03 00:02:29.000
"8831","63105",38,2020-08-03 00:02:29.000
"8832","22876",17,2020-08-03 00:02:29.000
"8833","45722",17,2020-08-03 00:02:29.000
"8835","22873",32,2020-08-03 00:02:29.000
"8836","15784",17,2020-08-03 00:02:29.000
"8837","41597",10,2020-08-03 00:02:29.000
"8838","29384",8,2020-08-03 00:02:29.000
"8839","4835",3,2020-08-03 00:02:29.000
"8841","59381",12,2020-08-03 00:02:29.000
"8842","63106",11,2020-08-03 00:02:29.000
"8843","4833",1,2020-08-03 00:02:29.000
"8844","29383",14,2020-08-03 00:02:29.000
"8845","15783",7,2020-08-03 00:02:29.000
"8847","15445",40,2020-08-03 00:02:29.000
"8848","4834",27,2020-08-03 00:02:29.000
"8849","59383",25,2020-08-03 00:02:29.000
"8850","22871",11,2020-08-03 00:02:29.000
"8851","5582",16,2020-08-03 00:02:29.000
"8853","59382",21,2020-08-03 00:02:29.000
"8854","61625",30,2020-08-03 00:02:29.000
"8855","4832",20,2020-08-03 00:02:29.000
"8856","45721",15,2020-08-03 00:02:29.000
"8857","5581",28,2020-08-03 00:02:29.000
"8859","22869",25,2020-08-03 00:02:29.000
"8860","22872",14,2020-08-03 00:02:29.000
"8861","59384",10,2020-08-03 00:02:29.000
"8862","29472",16,2020-08-03 00:02:29.000
"8863","29471",36,2020-08-03 00:02:29.000
"8865","63392",23,2020-08-03 00:02:29.000
"8866","4831",15,2020-08-03 00:02:29.000
"8867","59387",25,2020-08-03 00:02:29.000
"8868","59385",25,2020-08-03 00:02:29.000
"8870","22867",5,2020-08-03 00:02:29.000
"8871","26655",39,2020-08-03 00:02:29.000
"8872","29386",16,2020-08-03 00:02:29.000
"8873","41937",28,2020-08-03 00:02:29.000
"8874","7125",5,2020-08-03 00:02:29.000
"8876","59386",8,2020-08-03 00:02:29.000
"8877","2869",10,2020-08-03 00:02:29.000
"1838","58379",10,2020-08-02 23:56:30.000
"1839","58197",2,2020-08-02 23:56:30.000
"1840","12511",36,2020-08-02 23:56:30.000
"1841","12518",18,2020-08-02 23:56:30.000
"1842","12520",17,2020-08-02 23:56:30.000
"1843","12522",5,2020-08-02 23:56:30.000
"1844","12509",10,2020-08-02 23:56:30.000
"1845","12524",17,2020-08-02 23:56:30.000
"1846","12516",7,2020-08-02 23:56:30.000
"1847","4450",9,2020-08-02 23:56:30.000
"1848","12507",11,2020-08-02 23:56:30.000
"1849","12526",2,2020-08-02 23:56:30.000
"1850","12505",7,2020-08-02 23:56:30.000
"1851","61628",29,2020-08-02 23:56:30.000
"1852","58380",0,2020-08-02 23:56:30.000
"1853","2859",19,2020-08-02 23:56:30.000
"1854","61629",9,2020-08-02 23:56:30.000
"1855","12528",7,2020-08-02 23:56:30.000
"1856","15769",26,2020-08-02 23:56:30.000
"1857","12514",25,2020-08-02 23:56:30.000
"1858","4449",34,2020-08-02 23:56:30.000
"1859","12530",21,2020-08-02 23:56:30.000
"1860","12512",38,2020-08-02 23:56:30.000
"1861","12503",10,2020-08-02 23:56:30.000
"1862","12510",5,2020-08-02 23:56:30.000
"1863","12531",37,2020-08-02 23:56:30.000
"1864","41590",21,2020-08-02 23:56:30.000
"1865","59177",31,2020-08-02 23:56:30.000
"1866","12508",31,2020-08-02 23:56:30.000
"1867","12506",29,2020-08-02 23:56:30.000
"1868","36746",1,2020-08-02 23:56:30.000
"1869","63113",6,2020-08-02 23:56:30.000
"1870","4448",27,2020-08-02 23:56:30.000
"1871","41589",9,2020-08-02 23:56:30.000
"1872","56817",28,2020-08-02 23:56:30.000
"1873","59178",33,2020-08-02 23:56:30.000
"1874","2866",20,2020-08-02 23:56:30.000
"1875","12504",9,2020-08-02 23:56:30.000
"1876","12501",0,2020-08-02 23:56:30.000
"1877","5594",28,2020-08-02 23:56:30.000
"1878","12532",2,2020-08-02 23:56:30.000
"1879","12499",34,2020-08-02 23:56:30.000
"1880","56818",27,2020-08-02 23:56:30.000
"1881","12497",2,2020-08-02 23:56:30.000
"1882","5593",13,2020-08-02 23:56:30.000
"1883","12502",7,2020-08-02 23:56:30.000
"1884","36660",2,2020-08-02 23:56:30.000
"1885","29478",13,2020-08-02 23:56:30.000
"1886","12500",30,2020-08-02 23:56:30.000
"1887","15455",16,2020-08-02 23:56:30.000
"1888","29477",39,2020-08-02 23:56:30.000
"1889","63389",5,2020-08-02 23:56:30.000
"1890","12498",40,2020-08-02 23:56:30.000
"1891","15456",7,2020-08-02 23:56:30.000
"1892","12495",34,2020-08-02 23:56:30.000
"1893","59454",12,2020-08-02 23:56:30.000
"1894","2860",29,2020-08-02 23:56:30.000
"1895","63486",26,2020-08-02 23:56:30.000
"1896","59441",19,2020-08-02 23:56:30.000
"1897","63446",28,2020-08-02 23:56:30.000
"1898","12533",15,2020-08-02 23:56:30.000
"1899","58381",0,2020-08-02 23:56:30.000
"1900","59440",1,2020-08-02 23:56:30.000
"1901","12493",21,2020-08-02 23:56:30.000
"1902","12535",12,2020-08-02 23:56:30.000
"1903","58382",31,2020-08-02 23:56:30.000
"1904","59455",36,2020-08-02 23:56:30.000
"1905","41588",24,2020-08-02 23:56:30.000
"1906","12496",17,2020-08-02 23:56:30.000
"1907","11687",23,2020-08-02 23:56:30.000
"1908","11685",8,2020-08-02 23:56:30.000
"1909","12537",16,2020-08-02 23:56:30.000
"1910","45717",32,2020-08-02 23:56:30.000
"1911","41587",20,2020-08-02 23:56:30.000
"1912","12534",21,2020-08-02 23:56:30.000
"1913","26643",32,2020-08-02 23:56:30.000
"1914","55851",5,2020-08-02 23:56:30.000
"1915","55850",29,2020-08-02 23:56:30.000
"1916","12539",14,2020-08-02 23:56:30.000
"1917","12536",24,2020-08-02 23:56:30.000
"1918","12494",33,2020-08-02 23:56:30.000
"1919","55849",22,2020-08-02 23:56:30.000
"1920","12491",31,2020-08-02 23:56:30.000
"1921","11683",39,2020-08-02 23:56:30.000
"1922","55848",27,2020-08-02 23:56:30.000
"1923","11688",9,2020-08-02 23:56:30.000
"1924","11686",28,2020-08-02 23:56:30.000
"1925","4447",4,2020-08-02 23:56:30.000
"1926","12538",24,2020-08-02 23:56:30.000
"1927","26644",15,2020-08-02 23:56:30.000
"1928","59175",14,2020-08-02 23:56:30.000
"1929","12540",35,2020-08-02 23:56:30.000
"1772","55879",13,2020-08-02 23:56:30.000
"1773","36658",29,2020-08-02 23:56:30.000
"1774","2868",18,2020-08-02 23:56:30.000
"1775","58378",18,2020-08-02 23:56:30.000
"1776","4825",3,2020-08-02 23:56:30.000
"1777","63122",20,2020-08-02 23:56:30.000
"1778","69629",2,2020-08-02 23:56:30.000
"1779","69630",15,2020-08-02 23:56:30.000
"1780","4824",6,2020-08-02 23:56:30.000
"1781","41869",6,2020-08-02 23:56:30.000
"1782","41592",3,2020-08-02 23:56:30.000
"1783","63643",15,2020-08-02 23:56:30.000
"1784","58836",14,2020-08-02 23:56:30.000
"1785","15774",2,2020-08-02 23:56:30.000
"1786","41591",34,2020-08-02 23:56:30.000
"1787","5592",13,2020-08-02 23:56:30.000
"1788","26647",4,2020-08-02 23:56:30.000
"1789","63126",25,2020-08-02 23:56:30.000
"1790","59179",34,2020-08-02 23:56:30.000
"1791","29476",26,2020-08-02 23:56:30.000
"1792","55880",20,2020-08-02 23:56:30.000
"1793","5591",6,2020-08-02 23:56:30.000
"1794","29475",31,2020-08-02 23:56:30.000
"1795","15773",19,2020-08-02 23:56:30.000
"1796","2858",19,2020-08-02 23:56:30.000
"1797","58837",8,2020-08-02 23:56:30.000
"1798","58199",10,2020-08-02 23:56:30.000
"1799","15451",40,2020-08-02 23:56:30.000
"1801","4455",19,2020-08-02 23:56:30.000
"1802","29394",3,2020-08-02 23:56:30.000
"1803","63111",35,2020-08-02 23:56:30.000
"1804","26648",20,2020-08-02 23:56:30.000
"1805","55881",27,2020-08-02 23:56:30.000
"1807","2867",25,2020-08-02 23:56:30.000
"1808","56815",10,2020-08-02 23:56:30.000
"1809","29393",25,2020-08-02 23:56:30.000
"1810","4454",1,2020-08-02 23:56:30.000
"1811","56816",29,2020-08-02 23:56:30.000
"1813","58198",34,2020-08-02 23:56:30.000
"1814","26645",2,2020-08-02 23:56:30.000
"1815","15772",12,2020-08-02 23:56:30.000
"1816","63112",38,2020-08-02 23:56:30.000
"1817","4453",10,2020-08-02 23:56:30.000
"1819","12517",35,2020-08-02 23:56:30.000
"1820","12519",13,2020-08-02 23:56:30.000
"1821","29396",3,2020-08-02 23:56:30.000
"1822","12523",27,2020-08-02 23:56:30.000
"1823","12515",21,2020-08-02 23:56:30.000
"1825","15771",25,2020-08-02 23:56:30.000
"1826","15453",19,2020-08-02 23:56:30.000
"1827","4452",29,2020-08-02 23:56:30.000
"1828","26646",31,2020-08-02 23:56:30.000
"1830","4451",35,2020-08-02 23:56:30.000
"1831","36659",21,2020-08-02 23:56:30.000
"1832","12527",15,2020-08-02 23:56:30.000
"1833","29395",15,2020-08-02 23:56:30.000
"1834","12513",38,2020-08-02 23:56:30.000
"1836","15454",30,2020-08-02 23:56:30.000
"1837","15770",20,2020-08-02 23:56:30.000
"4371","58212",27,2020-08-02 23:59:28.000
"4372","66958",20,2020-08-02 23:59:28.000
"4373","61611",22,2020-08-02 23:59:28.000
"4374","63337",9,2020-08-02 23:59:28.000
"4375","61612",2,2020-08-02 23:59:28.000
"4376","57780",10,2020-08-02 23:59:28.000
"4377","25672",24,2020-08-02 23:59:28.000
"4378","6529",5,2020-08-02 23:59:28.000
"4379","4938",17,2020-08-02 23:59:28.000
"4380","47399",4,2020-08-02 23:59:28.000
"4381","63401",20,2020-08-02 23:59:28.000
"4382","2080",40,2020-08-02 23:59:28.000
"4383","4939",5,2020-08-02 23:59:28.000
"4384","6528",16,2020-08-02 23:59:28.000
"4385","2082",39,2020-08-02 23:59:28.000
"4386","25673",30,2020-08-02 23:59:28.000
"4387","4940",2,2020-08-02 23:59:28.000
"4388","2079",30,2020-08-02 23:59:28.000
"4389","6531",12,2020-08-02 23:59:28.000
